datetime,temp_2m,pm10,no2,co,o3
2019-08-09 00:00:00,294.37183,1.9689352e-08,1.8865617e-08,1.9428617e-07,3.931285e-08
2019-08-09 03:00:00,293.22583,2.281146e-08,2.437034e-08,2.3987354e-07,1.4537261e-08
2019-08-09 06:00:00,294.24854,1.7883444e-08,1.3978163e-08,2.1991501e-07,3.132252e-08
2019-08-09 09:00:00,298.4829,1.7765903e-08,2.2208808e-09,1.4644826e-07,1.02491846e-07
2019-08-09 12:00:00,301.12207,3.9510635e-08,2.2912687e-09,1.3196333e-07,1.11093954e-07
2019-08-09 15:00:00,302.85645,3.034767e-08,1.995571e-09,1.2634216e-07,1.1214181e-07
2019-08-09 18:00:00,301.23315,2.7666186e-08,3.7756553e-09,1.3011493e-07,9.876443e-08
2019-08-09 21:00:00,298.1018,2.731321e-08,1.1003017e-08,1.5786456e-07,6.3205334e-08
2019-08-10 00:00:00,296.62207,2.8623244e-08,1.4113072e-08,1.7535196e-07,6.239998e-08
2019-08-10 03:00:00,295.44434,3.07999e-08,1.8118953e-08,1.9787352e-07,4.260441e-08
2019-08-10 06:00:00,296.01587,2.7541706e-08,1.4184959e-08,2.0307654e-07,3.7516525e-08
2019-08-10 09:00:00,299.04004,2.1710711e-08,3.1676768e-09,1.3298079e-07,9.7079635e-08
2019-08-10 12:00:00,301.81934,2.43813e-08,1.7488782e-09,1.2249453e-07,1.10755416e-07
2019-08-10 15:00:00,302.85107,2.3701872e-08,1.6114805e-09,1.2059702e-07,1.1203072e-07
2019-08-10 18:00:00,300.14966,2.4194804e-08,3.6686285e-09,1.2449728e-07,9.447246e-08
2019-08-10 21:00:00,297.64575,2.7954503e-08,1.1382091e-08,1.5727848e-07,5.7153464e-08
2019-08-11 00:00:00,296.23438,2.2772078e-08,1.590767e-08,1.6735126e-07,5.107537e-08
2019-08-11 03:00:00,294.9402,2.3128255e-08,1.8483863e-08,1.8760878e-07,3.303672e-08
2019-08-11 06:00:00,295.35938,2.1145354e-08,1.4162892e-08,1.9113156e-07,3.2499713e-08
2019-08-11 09:00:00,299.0979,2.3610024e-08,2.2362847e-09,1.2915199e-07,9.668156e-08
2019-08-11 12:00:00,301.44897,3.323754e-08,2.2498687e-09,1.240718e-07,1.08789976e-07
2019-08-11 15:00:00,303.02368,2.8552126e-08,1.6577546e-09,1.2062857e-07,1.1034063e-07
2019-08-11 18:00:00,300.77832,2.397211e-08,3.532692e-09,1.2008243e-07,8.96638e-08
2019-08-11 21:00:00,297.53223,2.5120464e-08,1.1661537e-08,1.4868507e-07,5.312551e-08
2019-08-12 00:00:00,296.09326,2.6461901e-08,1.8313205e-08,1.7067313e-07,4.4611365e-08
2019-08-12 03:00:00,294.21753,2.766599e-08,2.3713353e-08,2.0388053e-07,2.2922746e-08
2019-08-12 06:00:00,294.82397,2.7856817e-08,1.4614236e-08,1.9344415e-07,3.8010725e-08
2019-08-12 09:00:00,297.1438,2.5226882e-08,2.6157405e-09,1.3217036e-07,9.464708e-08
2019-08-12 12:00:00,299.20532,4.4603038e-08,2.1174629e-09,1.281719e-07,9.613419e-08
2019-08-12 15:00:00,297.90674,4.532205e-08,3.0435947e-09,1.2892903e-07,8.85409e-08
2019-08-12 18:00:00,294.89673,3.9049482e-08,7.141794e-09,1.4227409e-07,5.8401287e-08
2019-08-12 21:00:00,292.76172,3.011758e-08,1.11089555e-08,1.5154261e-07,5.0524662e-08
2019-08-13 00:00:00,291.50586,2.2069393e-08,1.28091235e-08,1.5881793e-07,4.9076473e-08
2019-08-13 03:00:00,290.42017,2.1731942e-08,1.6827258e-08,1.755602e-07,3.129251e-08
2019-08-13 06:00:00,291.07544,1.9505993e-08,1.0340198e-08,1.6438467e-07,3.3246994e-08
2019-08-13 09:00:00,296.0227,1.4151883e-08,1.8655288e-09,1.15139386e-07,7.698936e-08
2019-08-13 12:00:00,298.52148,2.828044e-08,1.2042879e-09,1.0512676e-07,8.5694985e-08
2019-08-13 15:00:00,298.6609,2.5930142e-08,1.3543899e-09,1.0283315e-07,8.5215305e-08
2019-08-13 18:00:00,297.06763,2.6499329e-08,4.327958e-09,1.09257826e-07,6.538363e-08
2019-08-13 21:00:00,294.44775,2.9982e-08,1.2240076e-08,1.3496289e-07,3.7072336e-08
2019-08-14 00:00:00,291.83765,2.3667575e-08,1.1385029e-08,1.3903558e-07,3.7454292e-08
2019-08-14 03:00:00,290.4629,2.239669e-08,1.6577777e-08,1.575341e-07,2.4368395e-08
2019-08-14 06:00:00,290.6626,2.1961203e-08,1.1453053e-08,1.652738e-07,2.3922063e-08
2019-08-14 09:00:00,295.52295,1.780138e-08,1.8764732e-09,1.03828235e-07,7.1587124e-08
2019-08-14 12:00:00,298.31836,2.1430932e-08,9.997092e-10,9.9684115e-08,8.4369276e-08
2019-08-14 15:00:00,299.4182,1.7835685e-08,1.0183072e-09,9.87115e-08,8.8267555e-08
2019-08-14 18:00:00,296.7688,1.6340742e-08,3.0494338e-09,1.0474674e-07,7.782686e-08
2019-08-14 21:00:00,291.55078,2.0666928e-08,1.3744237e-08,1.4682813e-07,3.761753e-08
2019-08-15 00:00:00,291.56982,2.063845e-08,1.9289155e-08,1.7698422e-07,3.0105163e-08
2019-08-15 03:00:00,290.5979,2.203344e-08,1.940229e-08,1.9668865e-07,2.248097e-08
2019-08-15 06:00:00,290.2837,2.0162641e-08,1.1973324e-08,1.8598308e-07,3.2133787e-08
2019-08-15 09:00:00,294.93457,1.7423627e-08,2.3722162e-09,1.1783379e-07,8.467453e-08
2019-08-15 12:00:00,297.5569,1.7371686e-08,9.8312e-10,1.0906746e-07,9.504552e-08
2019-08-15 15:00:00,297.83545,1.7054894e-08,1.0011848e-09,1.1002912e-07,9.6794345e-08
2019-08-15 18:00:00,296.9756,1.6879142e-08,2.9325864e-09,1.16357135e-07,8.660176e-08
2019-08-15 21:00:00,292.9873,2.046222e-08,1.3151027e-08,1.5345385e-07,4.2484128e-08
2019-08-16 00:00:00,291.14893,2.0985894e-08,2.1243569e-08,1.8277315e-07,2.7988197e-08
2019-08-16 03:00:00,289.88843,1.9643483e-08,1.6983101e-08,1.762113e-07,2.9893414e-08
2019-08-16 06:00:00,290.38135,1.9603824e-08,1.2041574e-08,1.7581385e-07,2.8141272e-08
2019-08-16 09:00:00,295.4563,1.60811e-08,2.0596274e-09,1.210582e-07,8.164106e-08
2019-08-16 12:00:00,298.4558,1.5877642e-08,1.5313649e-09,1.13884695e-07,8.967084e-08
2019-08-16 15:00:00,298.83057,1.5441309e-08,1.7434678e-09,1.14498356e-07,8.821515e-08
2019-08-16 18:00:00,296.64697,1.539502e-08,3.7574424e-09,1.2191977e-07,7.849219e-08
2019-08-16 21:00:00,293.2942,1.9748633e-08,1.909647e-08,1.7584283e-07,2.597083e-08
2019-08-17 00:00:00,292.28394,2.0164617e-08,1.8692017e-08,1.845824e-07,3.284932e-08
2019-08-17 03:00:00,290.95044,2.2085192e-08,2.2135247e-08,2.1120137e-07,1.948924e-08
2019-08-17 06:00:00,291.3999,2.0609978e-08,1.4997648e-08,2.1328684e-07,2.319707e-08
2019-08-17 09:00:00,295.76343,1.3139275e-08,2.1911726e-09,1.3136635e-07,9.400074e-08
2019-08-17 12:00:00,298.30737,3.062633e-08,8.6942736e-10,1.2632579e-07,1.0583066e-07
2019-08-17 15:00:00,298.92407,2.9319864e-08,9.687826e-10,1.268343e-07,1.0769993e-07
2019-08-17 18:00:00,297.15186,2.9596094e-08,1.8257277e-09,1.3007262e-07,1.0085722e-07
2019-08-17 21:00:00,293.69824,3.0127495e-08,1.2124159e-08,1.6829019e-07,5.3962125e-08
2019-08-18 00:00:00,293.1853,2.8626403e-08,1.7143837e-08,1.8290321e-07,5.5194494e-08
2019-08-18 03:00:00,292.32983,2.9253883e-08,2.4642596e-08,2.1966866e-07,3.0599207e-08
2019-08-18 06:00:00,292.29688,3.0459905e-08,1.6525812e-08,2.4017933e-07,3.1989163e-08
2019-08-18 09:00:00,296.68262,2.4565484e-08,2.3578892e-09,1.3197138e-07,1.03487075e-07
2019-08-18 12:00:00,299.7556,1.8754015e-08,1.2066391e-09,1.289781e-07,1.09295264e-07
2019-08-18 15:00:00,300.48096,1.8032736e-08,1.225719e-09,1.2632657e-07,1.09808916e-07
2019-08-18 18:00:00,298.26782,1.676376e-08,3.0095724e-09,1.302843e-07,9.949104e-08
2019-08-18 21:00:00,295.9961,1.7342927e-08,1.115262e-08,1.5827673e-07,6.321672e-08
2019-08-19 00:00:00,294.05322,1.9812433e-08,1.6603005e-08,1.9211562e-07,4.7943626e-08
2019-08-19 03:00:00,292.45068,2.3622e-08,2.6087195e-08,2.4451543e-07,1.8449168e-08
2019-08-19 06:00:00,292.739,2.6138657e-08,1.7116118e-08,2.937026e-07,1.1283089e-08
2019-08-19 09:00:00,296.57544,1.5940437e-08,1.871459e-09,1.3818024e-07,1.03078506e-07
2019-08-19 12:00:00,298.90063,3.2782832e-08,1.64725e-09,1.2798971e-07,9.845201e-08
2019-08-19 15:00:00,300.10596,2.8022313e-08,9.793443e-10,1.2251454e-07,1.02847864e-07
2019-08-19 18:00:00,297.44214,2.7500242e-08,4.0182084e-09,1.3381572e-07,8.0086934e-08
2019-08-19 21:00:00,295.41235,3.0061965e-08,1.8758174e-08,1.8986717e-07,2.7516771e-08
2019-08-20 00:00:00,294.0901,2.6175787e-08,2.270426e-08,2.0906917e-07,3.269723e-08
2019-08-20 03:00:00,293.26318,2.4171726e-08,2.0656033e-08,2.0839062e-07,3.2191643e-08
2019-08-20 06:00:00,293.25757,2.20484e-08,1.32402835e-08,1.9669196e-07,3.8508393e-08
2019-08-20 09:00:00,295.79858,1.871529e-08,2.6697666e-09,1.4035531e-07,9.263072e-08
2019-08-20 12:00:00,297.16528,2.348278e-08,1.7229717e-09,1.3077091e-07,9.7112014e-08
2019-08-20 15:00:00,298.75806,1.8107226e-08,1.3779718e-09,1.2730204e-07,1.0134464e-07
2019-08-20 18:00:00,297.1438,1.6416674e-08,4.790808e-09,1.3544125e-07,7.6332455e-08
2019-08-20 21:00:00,294.68262,1.703469e-08,1.0936596e-08,1.545389e-07,4.8967262e-08
2019-08-21 00:00:00,293.34082,1.7903798e-08,1.3498716e-08,1.6143657e-07,4.5152447e-08
2019-08-21 03:00:00,292.01318,1.8057865e-08,1.6111834e-08,1.7070683e-07,3.0272705e-08
2019-08-21 06:00:00,291.97583,1.7377964e-08,1.1203757e-08,1.6384158e-07,2.8955553e-08
2019-08-21 09:00:00,296.29492,1.28599495e-08,2.7145846e-09,1.238403e-07,6.848084e-08
2019-08-21 12:00:00,299.96118,3.559648e-08,1.4112174e-09,1.1715276e-07,9.0473385e-08
2019-08-21 15:00:00,301.4524,3.071842e-08,1.4465725e-09,1.14519956e-07,9.401341e-08
2019-08-21 18:00:00,298.55835,2.9580644e-08,4.3319024e-09,1.2208108e-07,7.717171e-08
2019-08-21 21:00:00,295.56763,3.0693627e-08,1.3375214e-08,1.5831407e-07,4.1471075e-08
2019-08-22 00:00:00,294.7107,2.6504448e-08,1.3619184e-08,1.5969408e-07,4.6068553e-08
2019-08-22 03:00:00,293.2478,2.5564528e-08,1.9030661e-08,1.8513998e-07,2.7662509e-08
2019-08-22 06:00:00,292.7627,2.656575e-08,1.61584e-08,2.0294658e-07,1.9668688e-08
2019-08-22 09:00:00,295.24316,2.1018213e-08,3.2373515e-09,1.2834961e-07,7.508182e-08
2019-08-22 12:00:00,297.50122,2.1363963e-08,1.4316901e-09,1.1765131e-07,8.025935e-08
2019-08-22 15:00:00,298.27637,1.9383648e-08,1.2247121e-09,1.16612064e-07,8.4807816e-08
2019-08-22 18:00:00,296.62598,1.8217332e-08,4.112833e-09,1.2384788e-07,6.866381e-08
2019-08-22 21:00:00,294.27588,2.0714786e-08,1.9111557e-08,1.7410096e-07,2.2055602e-08
2019-08-23 00:00:00,292.8108,2.1044357e-08,2.1119263e-08,1.9133e-07,2.3290784e-08
2019-08-23 03:00:00,292.71558,2.1340952e-08,2.4015096e-08,2.1541769e-07,1.2046544e-08
2019-08-23 06:00:00,292.11987,2.2166489e-08,1.6015825e-08,2.3432811e-07,1.2157237e-08
2019-08-23 09:00:00,295.99854,1.8767917e-08,4.328565e-09,1.4162181e-07,7.632523e-08
2019-08-23 12:00:00,296.96338,2.5076684e-08,1.6528641e-09,1.1979301e-07,8.6132836e-08
2019-08-23 15:00:00,297.84937,2.9134142e-08,1.6191956e-09,1.1916567e-07,8.802658e-08
2019-08-23 18:00:00,296.38086,3.130134e-08,4.539836e-09,1.2637508e-07,6.933373e-08
2019-08-23 21:00:00,294.15967,2.7582445e-08,1.6939666e-08,1.6906911e-07,2.8150598e-08
2019-08-24 00:00:00,293.18457,2.8807673e-08,1.2767348e-08,1.5559638e-07,4.492527e-08
2019-08-24 03:00:00,292.18164,2.9554059e-08,2.2098034e-08,1.9778916e-07,1.9020973e-08
2019-08-24 06:00:00,292.22607,2.988629e-08,1.5844883e-08,2.1699698e-07,1.5621298e-08
2019-08-24 09:00:00,296.34668,2.9129762e-08,2.9057352e-09,1.3402762e-07,7.966775e-08
2019-08-24 12:00:00,299.31567,3.2560678e-08,1.0918492e-09,1.1379132e-07,8.7474e-08
2019-08-24 15:00:00,299.67993,3.0502495e-08,1.1846855e-09,1.0831967e-07,8.726182e-08
2019-08-24 18:00:00,297.4944,2.9460193e-08,4.5718203e-09,1.174154e-07,6.681613e-08
2019-08-24 21:00:00,294.67212,3.150771e-08,1.7046492e-08,1.6548012e-07,2.6728388e-08
2019-08-25 00:00:00,293.08765,2.8655236e-08,1.890712e-08,1.74265e-07,2.880521e-08
2019-08-25 03:00:00,292.7798,2.9036869e-08,2.7583317e-08,2.1763434e-07,9.108807e-09
2019-08-25 06:00:00,292.2827,2.8605829e-08,1.7245748e-08,2.1956443e-07,1.270281e-08
2019-08-25 09:00:00,296.8247,2.9594506e-08,3.81374e-09,1.3741901e-07,7.862357e-08
2019-08-25 12:00:00,300.3628,2.4286276e-08,1.2587322e-09,1.2084803e-07,9.565659e-08
2019-08-25 15:00:00,301.05713,2.2368933e-08,1.2488667e-09,1.126262e-07,9.273087e-08
2019-08-25 18:00:00,298.11084,2.198571e-08,4.928482e-09,1.2365206e-07,7.1161594e-08
2019-08-25 21:00:00,294.44214,2.3775602e-08,1.6550723e-08,1.6656516e-07,3.3191885e-08
2019-08-26 00:00:00,293.82227,2.3833756e-08,1.40447725e-08,1.6684734e-07,4.6071747e-08
2019-08-26 03:00:00,292.4795,2.4195494e-08,1.7831622e-08,1.870871e-07,2.8814705e-08
2019-08-26 06:00:00,292.1831,2.6149664e-08,1.5821385e-08,2.157933e-07,1.7345123e-08
2019-08-26 09:00:00,297.71045,2.388293e-08,3.4364045e-09,1.4538043e-07,8.4205446e-08
2019-08-26 12:00:00,300.93604,2.5072392e-08,9.452431e-10,1.2291454e-07,9.864083e-08
2019-08-26 15:00:00,301.27783,2.537191e-08,1.0536595e-09,1.1899634e-07,9.786351e-08
2019-08-26 18:00:00,298.16895,2.6025674e-08,4.3316715e-09,1.2947373e-07,7.7617436e-08
2019-08-26 21:00:00,295.81494,3.011202e-08,1.8853855e-08,1.8485959e-07,3.0088717e-08
2019-08-27 00:00:00,293.84058,2.7329218e-08,2.1694264e-08,2.0117163e-07,2.6026683e-08
2019-08-27 03:00:00,292.69604,2.8161441e-08,2.7536467e-08,2.4416147e-07,6.143659e-09
2019-08-27 06:00:00,293.1316,2.7838052e-08,1.7917417e-08,2.7837436e-07,7.3873783e-09
2019-08-27 09:00:00,298.0542,2.4687463e-08,2.9101872e-09,1.4577935e-07,9.277729e-08
2019-08-27 12:00:00,301.146,3.530695e-08,4.0720947e-09,1.3350616e-07,1.0434658e-07
2019-08-27 15:00:00,301.5713,3.2090544e-08,3.1799012e-09,1.2706431e-07,1.0279268e-07
2019-08-27 18:00:00,299.09814,3.04881e-08,7.755392e-09,1.4075506e-07,6.8510005e-08
2019-08-27 21:00:00,296.87354,2.9893013e-08,2.2471216e-08,1.9253444e-07,2.0400856e-08
2019-08-28 00:00:00,295.09497,2.903862e-08,1.9001622e-08,1.83925e-07,4.1742233e-08
2019-08-28 03:00:00,293.4458,2.839679e-08,2.238473e-08,2.0088628e-07,2.737204e-08
2019-08-28 06:00:00,293.146,2.850075e-08,1.9932195e-08,2.2082862e-07,1.5583863e-08
2019-08-28 09:00:00,295.313,2.946392e-08,4.802309e-09,1.4937638e-07,8.291547e-08
2019-08-28 12:00:00,296.48438,4.4636973e-08,2.9127738e-09,1.2637021e-07,9.187721e-08
2019-08-28 15:00:00,296.80713,4.2423366e-08,1.9513944e-09,1.1959912e-07,9.511842e-08
2019-08-28 18:00:00,296.01318,4.2505857e-08,4.478309e-09,1.2626096e-07,7.911364e-08
2019-08-28 21:00:00,293.28442,4.0355676e-08,1.3578416e-08,1.5705756e-07,4.3837634e-08
2019-08-29 00:00:00,292.67725,3.3064424e-08,2.1648251e-08,1.8988176e-07,2.9760677e-08
2019-08-29 03:00:00,291.3777,3.2097265e-08,2.5015803e-08,2.140384e-07,1.553348e-08
2019-08-29 06:00:00,292.2058,3.20219e-08,1.741729e-08,2.5002123e-07,9.253895e-09
2019-08-29 09:00:00,297.03662,3.6269714e-08,3.0200136e-09,1.3155271e-07,8.579678e-08
2019-08-29 12:00:00,300.39478,1.5718513e-08,1.2448553e-09,1.2169106e-07,9.641826e-08
2019-08-29 15:00:00,302.2251,1.537689e-08,1.37481e-09,1.1597712e-07,9.259994e-08
2019-08-29 18:00:00,298.73853,1.6320737e-08,6.1001377e-09,1.2741611e-07,6.238814e-08
2019-08-29 21:00:00,295.10498,2.2172866e-08,2.2528784e-08,1.8645669e-07,1.5227172e-08
2019-08-30 00:00:00,293.82422,2.1163448e-08,2.2074016e-08,1.9994444e-07,2.159216e-08
2019-08-30 03:00:00,292.19653,2.4132483e-08,2.9457897e-08,2.4344422e-07,3.1304006e-09
2019-08-30 06:00:00,292.53662,2.348872e-08,1.9903627e-08,2.480167e-07,9.943537e-09
2019-08-30 09:00:00,298.86768,2.0396925e-08,6.182743e-09,1.6680535e-07,7.9110485e-08
2019-08-30 12:00:00,302.08765,1.1269751e-08,2.0547384e-09,1.3587182e-07,1.0242775e-07
2019-08-30 15:00:00,301.25854,1.2783143e-08,1.7846562e-09,1.2649632e-07,1.0040002e-07
2019-08-30 18:00:00,298.5144,1.4557347e-08,6.471187e-09,1.3813612e-07,6.942213e-08
2019-08-30 21:00:00,295.7356,1.8916662e-08,1.6545876e-08,1.7219837e-07,3.6988215e-08
2019-08-31 00:00:00,294.80322,1.7993447e-08,2.2037627e-08,2.0060644e-07,2.9820885e-08
2019-08-31 03:00:00,293.39624,2.0653534e-08,2.6122374e-08,2.1535854e-07,2.0034458e-08
2019-08-31 06:00:00,293.45898,2.2353095e-08,1.894668e-08,2.2219228e-07,1.9423677e-08
2019-08-31 09:00:00,297.8015,2.0508999e-08,2.662157e-09,1.412387e-07,8.912299e-08
2019-08-31 12:00:00,300.32983,2.7972074e-08,1.9296595e-09,1.3585672e-07,8.726542e-08
2019-08-31 15:00:00,300.03687,2.8050266e-08,1.9467545e-09,1.3264729e-07,8.758372e-08
2019-08-31 18:00:00,296.63696,2.7794151e-08,6.1929173e-09,1.436018e-07,6.3695914e-08
2019-08-31 21:00:00,293.8706,2.9222537e-08,1.881697e-08,1.8537227e-07,2.705407e-08
2019-09-01 00:00:00,293.0703,2.7353277e-08,1.6721922e-08,1.8418888e-07,3.6808068e-08
2019-09-01 03:00:00,292.3772,2.6644205e-08,2.2172973e-08,2.1205254e-07,1.8647997e-08
2019-09-01 06:00:00,292.23267,2.6676737e-08,1.644602e-08,2.255616e-07,1.6624382e-08
2019-09-01 09:00:00,297.35767,2.7364724e-08,2.7355296e-09,1.4524083e-07,8.429768e-08
2019-09-01 12:00:00,300.8203,3.0279274e-08,1.083137e-09,1.2941113e-07,9.413315e-08
2019-09-01 15:00:00,301.52148,2.6509529e-08,1.2385677e-09,1.2391197e-07,9.1130175e-08
2019-09-01 18:00:00,297.6526,2.5112286e-08,4.794967e-09,1.334493e-07,7.048638e-08
2019-09-01 21:00:00,295.21045,2.4706242e-08,1.9709685e-08,1.8098548e-07,2.536799e-08
2019-09-02 00:00:00,294.62012,1.6085227e-08,1.2965037e-08,1.6294351e-07,5.1245053e-08
2019-09-02 03:00:00,292.39307,1.8125881e-08,1.6643922e-08,1.7736983e-07,3.88038e-08
2019-09-02 06:00:00,292.4497,2.0108907e-08,1.7453164e-08,2.1371028e-07,1.8247034e-08
2019-09-02 09:00:00,295.31787,1.1785943e-08,4.612662e-09,1.415065e-07,6.9345866e-08
2019-09-02 12:00:00,298.66284,1.4414329e-08,1.3239889e-09,1.1352499e-07,8.223103e-08
2019-09-02 15:00:00,299.33716,1.2159756e-08,1.2482738e-09,1.10518286e-07,8.343389e-08
2019-09-02 18:00:00,296.7151,1.2919067e-08,5.4355467e-09,1.2261619e-07,6.153037e-08
2019-09-02 21:00:00,294.22852,1.60402e-08,1.3570651e-08,1.5290853e-07,3.8123748e-08
2019-09-03 00:00:00,292.6306,1.624085e-08,2.1199751e-08,1.7806019e-07,2.5032225e-08
2019-09-03 03:00:00,291.3462,1.7953852e-08,2.5935712e-08,2.0820139e-07,1.2827457e-08
2019-09-03 06:00:00,291.40137,1.7070882e-08,1.5179541e-08,1.9587738e-07,1.9077925e-08
2019-09-03 09:00:00,295.708,9.6474615e-09,2.0999786e-09,1.2988984e-07,7.125536e-08
2019-09-03 12:00:00,299.18066,5.22304e-09,2.160546e-09,1.2423378e-07,8.914829e-08
2019-09-03 15:00:00,300.18872,4.8509605e-09,1.8808135e-09,1.1905241e-07,9.265969e-08
2019-09-03 18:00:00,297.63013,7.43886e-09,8.169774e-09,1.3578826e-07,5.6818543e-08
2019-09-03 21:00:00,293.49902,1.31615e-08,1.995556e-08,1.8108439e-07,2.626928e-08
2019-09-04 00:00:00,292.5022,1.3551631e-08,2.2761146e-08,1.9687528e-07,2.6208687e-08
2019-09-04 03:00:00,291.47095,1.4386664e-08,2.328769e-08,2.0559467e-07,2.094526e-08
2019-09-04 06:00:00,290.594,1.5772997e-08,1.6738994e-08,2.1830108e-07,1.8998536e-08
2019-09-04 09:00:00,294.64038,6.6858377e-09,2.4642959e-09,1.3088761e-07,8.2448416e-08
2019-09-04 12:00:00,297.1477,2.0337563e-08,1.5776809e-09,1.210359e-07,9.2079596e-08
2019-09-04 15:00:00,298.01636,1.6020866e-08,1.6871458e-09,1.200846e-07,9.150025e-08
2019-09-04 18:00:00,295.84546,1.5256703e-08,5.088471e-09,1.2914002e-07,7.3654704e-08
2019-09-04 21:00:00,292.67603,1.9649622e-08,2.5113428e-08,1.9766684e-07,1.43919205e-08
2019-09-05 00:00:00,290.0298,2.3003441e-08,3.565283e-08,2.3552447e-07,7.2787683e-09
2019-09-05 03:00:00,290.36816,2.347706e-08,3.7069636e-08,2.6065533e-07,3.463713e-09
2019-09-05 06:00:00,290.77588,2.398712e-08,2.5797013e-08,2.8492153e-07,6.3697e-09
2019-09-05 09:00:00,294.55005,1.40162015e-08,5.6627205e-09,1.403784e-07,7.780238e-08
2019-09-05 12:00:00,296.47144,3.006699e-08,2.7133118e-09,1.3043756e-07,8.427824e-08
2019-09-05 15:00:00,295.67554,2.634815e-08,2.2526223e-09,1.24526e-07,8.472118e-08
2019-09-05 18:00:00,291.43213,2.6358247e-08,3.9520986e-09,1.2624952e-07,6.932266e-08
2019-09-05 21:00:00,288.9585,1.8494145e-08,4.4930992e-09,1.2223673e-07,6.0730365e-08
2019-09-06 00:00:00,287.29663,1.05345315e-08,5.889177e-09,1.2251158e-07,5.655023e-08
2019-09-06 03:00:00,286.49585,7.943299e-09,7.2409985e-09,1.2508177e-07,5.290684e-08
2019-09-06 06:00:00,286.9077,7.4408177e-09,7.51786e-09,1.2971867e-07,4.549116e-08
2019-09-06 09:00:00,287.6765,6.671126e-09,2.7771099e-09,1.1114694e-07,6.608595e-08
2019-09-06 12:00:00,289.05933,3.4649204e-08,2.7138487e-09,1.1394544e-07,6.122659e-08
2019-09-06 15:00:00,289.64722,2.8813702e-08,2.5286164e-09,1.1059246e-07,6.499838e-08
2019-09-06 18:00:00,288.71826,2.3363125e-08,5.8554073e-09,1.1824511e-07,5.1017256e-08
2019-09-06 21:00:00,287.77075,2.0360073e-08,1.0853698e-08,1.3333432e-07,3.9981337e-08
2019-09-07 00:00:00,286.7766,1.7668768e-08,1.311517e-08,1.4591653e-07,3.6188254e-08
2019-09-07 03:00:00,285.40234,1.9519725e-08,2.1501718e-08,1.8765357e-07,1.7408727e-08
2019-09-07 06:00:00,286.30957,2.0192044e-08,1.4677266e-08,2.1372522e-07,1.4955443e-08
2019-09-07 09:00:00,290.97437,1.1932073e-08,2.9226837e-09,1.2696601e-07,6.368351e-08
2019-09-07 12:00:00,293.35938,1.9679302e-08,1.5047451e-09,1.2136829e-07,7.799506e-08
2019-09-07 15:00:00,294.14697,1.4622401e-08,1.2053645e-09,1.162881e-07,8.180915e-08
2019-09-07 18:00:00,291.28613,1.335281e-08,1.0096213e-08,1.387252e-07,4.2541473e-08
2019-09-07 21:00:00,289.1709,1.913326e-08,2.0714229e-08,2.0041563e-07,1.2777754e-08
2019-09-08 00:00:00,287.98096,1.6281895e-08,2.1550385e-08,1.7999744e-07,3.08725e-08
2019-09-08 03:00:00,287.03394,1.7731825e-08,2.098135e-08,1.8887874e-07,2.8172206e-08
2019-09-08 06:00:00,286.2307,1.7331889e-08,1.2131157e-08,1.5768602e-07,4.1278202e-08
2019-09-08 09:00:00,287.19727,1.5045465e-08,3.4438856e-09,1.2868408e-07,6.251981e-08
2019-09-08 12:00:00,290.02686,1.3222998e-08,7.972822e-10,1.18659926e-07,7.9215745e-08
2019-09-08 15:00:00,291.20898,1.0723134e-08,1.3168123e-09,1.1800877e-07,7.860296e-08
2019-09-08 18:00:00,287.4746,1.1904671e-08,7.3204336e-09,1.3321203e-07,5.1729636e-08
2019-09-08 21:00:00,286.94482,1.514702e-08,1.6083892e-08,1.621538e-07,3.2846845e-08
2019-09-09 00:00:00,285.45386,1.4717504e-08,1.6797706e-08,1.7150538e-07,3.483875e-08
2019-09-09 03:00:00,283.82935,1.6867311e-08,2.181241e-08,1.9617869e-07,2.0815495e-08
2019-09-09 06:00:00,283.7942,1.7728635e-08,1.5105885e-08,2.1487583e-07,1.9113168e-08
2019-09-09 09:00:00,289.67944,9.790618e-09,3.0195406e-09,1.3921199e-07,6.002683e-08
2019-09-09 12:00:00,293.77344,3.2751954e-09,1.4772047e-09,1.2346875e-07,7.8221e-08
2019-09-09 15:00:00,294.09204,3.4316296e-09,1.4077073e-09,1.217727e-07,8.271932e-08
2019-09-09 18:00:00,289.93433,7.7936235e-09,9.906442e-09,1.4753563e-07,4.7690065e-08
2019-09-09 21:00:00,287.31323,1.7577396e-08,2.0331209e-08,2.0896408e-07,2.4530348e-08
2019-09-10 00:00:00,286.94995,1.2665602e-08,2.6271348e-08,1.9109504e-07,3.6179365e-08
2019-09-10 03:00:00,286.25024,1.3748881e-08,2.479874e-08,2.0381779e-07,2.7507662e-08
2019-09-10 06:00:00,286.49487,1.3408982e-08,1.9383886e-08,2.041678e-07,2.3459137e-08
2019-09-10 09:00:00,289.60254,6.755929e-09,5.7674066e-09,1.5362386e-07,6.784613e-08
2019-09-10 12:00:00,291.29077,1.232036e-08,4.072833e-09,1.3807832e-07,7.9603346e-08
2019-09-10 15:00:00,291.52563,1.0596288e-08,3.844943e-09,1.3350214e-07,7.8001925e-08
2019-09-10 18:00:00,289.36987,9.472135e-09,7.0488357e-09,1.3847804e-07,6.09533e-08
2019-09-10 21:00:00,288.5227,9.928474e-09,1.4040046e-08,1.5963394e-07,3.952226e-08
